kmage;miles;priceRUB;priceUSD;vol;power;fuel
119394;74024;1289000;17537,4;2,0;170;Бензин
87000;53940;1720000;23401,4;1,4;150;Бензин
131000;81220;1800000;24489,8;2,0;180;Бензин
79500;49290;2200000;29932,0;2,0;220;Бензин
140000;86800;950000;12925,2;2,0;140;Дизель
99727;61831;1284000;17469,4;2,0;170;Бензин
172721;107087;705000;9591,8;1,4;150;Бензин
51300;31806;1595000;21700,7;1,4;150;Бензин
79000;48980;1375000;18707,5;2,0;180;Бензин
0;0;1660000;22585,0;1,4;150;Бензин
12778;7922;1690000;22993,2;1,4;150;Бензин
130000;80600;725000;9864,0;1,4;150;Бензин
66512;41237;1347000;18326,5;1,4;150;Бензин
145000;89900;1200000;16326,5;2,0;170;Бензин
83085;51513;1560000;21224,5;1,4;150;Бензин
147000;91140;930000;12653,1;2,0;170;Бензин
150000;93000;860000;11700,7;2,0;170;Бензин
96400;59768;1800000;24489,8;2,0;150;Дизель
151078;93668;850000;11564,6;1,4;150;Бензин
177000;109740;890000;12108,8;2,0;170;Бензин
100000;62000;800000;10884,4;2,0;170;Бензин
97847;60665;1695000;23061,2;1,4;150;Бензин
206000;127720;990000;13469,4;2,0;170;Бензин
117000;72540;1017000;13836,7;2,0;170;Бензин
120000;74400;600000;8163,3;2,0;170;Бензин
149207;92508;1055000;14353,7;2,0;170;Бензин
100000;62000;1500000;20408,2;1,4;150;Бензин
55563;34449;1690000;22993,2;1,4;150;Бензин
0;0;1844300;25092,5;1,4;150;Бензин
0;0;1755764;23888,0;1,4;150;Бензин
48000;29760;1980000;26938,8;2,0;180;Бензин
185000;114700;720000;9795,9;1,4;150;Бензин
11000;6820;2600000;35374,2;2,0;150;Дизель
0;0;2154800;29317,0;2,0;180;Бензин
170000;105400;910000;12381,0;2,0;140;Дизель
0;0;1618900;22025,8;1,4;150;Бензин
34554;21423;2500000;34013,6;2,0;150;Дизель
0;0;1698100;23103,4;1,4;150;Бензин
0;0;2204159;29988,6;2,0;180;Бензин
28000;17360;2400000;32653,1;2,0;150;Дизель
43362;26884;1472300;20031,3;2,0;180;Бензин
130460;80885;1039000;14136,0;1,4;150;Бензин
0;0;1649900;22447,6;1,4;125;Бензин
0;0;2707300;36834,0;2,0;180;Бензин
0;0;1953407;26577,0;1,4;150;Бензин
66264;41084;1348000;18340,1;2,0;170;Бензин
65000;40300;1470000;20000,0;1,4;150;Бензин
0;0;2258900;30733,3;2,0;180;Бензин
0;0;2289900;31155,1;2,0;180;Бензин
0;0;1678900;22842,2;1,4;150;Бензин
0;0;2646600;36008,2;2,0;180;Бензин
0;0;2615300;35582,3;2,0;180;Бензин
15432;9568;1743500;23721,1;1,4;125;Бензин
0;0;2324800;31629,9;2,0;180;Бензин
0;0;1822900;24801,4;1,4;150;Бензин
100500;62310;1120000;15238,1;2,0;170;Бензин
89210;55310;990000;13469,4;1,4;150;Бензин
0;0;1888900;25699,3;1,4;150;Бензин
0;0;2072889;28202,6;1,4;150;Бензин
0;0;2289900;31155,1;2,0;180;Бензин
130000;80600;795000;10816,3;1,4;150;Бензин
0;0;2615300;35582,3;2,0;180;Бензин
23000;14260;1770000;24081,6;1,4;150;Бензин
164000;101680;1100000;14966,0;2,0;200;Бензин
140671;87216;960000;13061,2;2,0;140;Дизель
0;0;2642400;35951,0;2,0;180;Бензин
0;0;2599400;35366,0;2,0;180;Бензин
18000;11160;1750000;23809,5;1,4;150;Бензин
50000;31000;1550000;21088,4;1,4;125;Бензин
157000;97340;675000;9183,7;2,0;170;Бензин
59000;36580;1950000;26530,6;2,0;180;Бензин
50000;31000;1050000;14285,7;1,4;150;Бензин
253000;156860;749000;10190,5;1,4;150;Бензин
139000;86180;1294990;17618,9;2,0;170;Бензин
125000;77500;600000;8163,3;1,4;150;Бензин
98000;60760;1100000;14966,0;2,0;170;Бензин
19000;11780;2250000;30612,2;2,0;180;Бензин
134000;83080;825000;11224,5;1,4;122;Бензин
0;0;2448900;33318,4;2,0;180;Бензин
107000;66340;1100000;14966,0;2,0;210;Бензин
0;0;2467900;33576,9;2,0;180;Бензин
0;0;2436200;33145,6;2,0;180;Бензин
0;0;1908900;25971,4;1,4;150;Бензин
136000;84320;600000;8163,3;1,4;150;Бензин
0;0;2526400;34372,8;2,0;180;Бензин
0;0;2448900;33318,4;2,0;180;Бензин
0;0;1779900;24216,3;1,4;150;Бензин
0;0;2467900;33576,9;2,0;180;Бензин
135000;83700;825000;11224,5;2,0;170;Бензин
136845;84844;839000;11415,0;2,0;170;Бензин
0;0;2774950;37754,4;2,0;180;Бензин
160000;99200;849000;11551,0;2,0;170;Бензин
93000;57660;1046000;14231,3;2,0;170;Бензин
40950;25389;2268000;30857,1;2,0;150;Дизель
0;0;2179500;29653,1;1,4;150;Бензин
50369;31229;2160000;29387,8;2,0;150;Дизель
176000;109120;1050000;14285,7;2,0;170;Бензин
56000;34720;2550000;34693,9;2,0;220;Бензин
104000;64480;540000;7346,9;1,4;150;Бензин
193000;119660;659000;8966,0;2,0;140;Дизель
20522;12724;1529000;20802,7;1,4;125;Бензин
96175;59628;830000;11292,5;1,4;150;Бензин
42300;26226;1750000;23809,5;1,4;150;Бензин
170000;105400;850000;11564,6;2,0;170;Бензин
117648;72942;925000;12585,0;2,0;170;Бензин
140000;86800;1210000;16462,6;2,0;170;Бензин
93633;58052;1519000;20666,7;1,4;150;Бензин
105000;65100;2000000;27210,9;1,4;150;Бензин
90960;56395;1100000;14966,0;1,4;150;Бензин
115984;71910;1879000;25564,6;2,0;150;Дизель
105000;65100;1120000;15238,1;2,0;170;Бензин
147000;91140;700000;9523,8;2,0;170;Бензин
1;1;2304000;31346,9;1,4;150;Бензин
22000;13640;1720000;23401,4;1,4;150;Бензин
59362;36804;2190000;29795,9;2,0;180;Бензин
103000;63860;1050000;14285,7;2,0;170;Бензин
0;0;2209300;30058,5;1,4;150;Бензин
0;0;2352400;32005,4;1,4;150;Бензин
199853;123909;790000;10748,3;2,0;170;Бензин
58900;36518;1370000;18639,5;2,0;200;Бензин
0;0;2252200;30642,2;1,4;150;Бензин
0;0;1939100;26382,3;1,4;150;Бензин
0;0;2158900;29372,8;1,4;150;Бензин
0;0;1968100;26776,9;1,4;150;Бензин
0;0;2804400;38155,1;2,0;180;Бензин
0;0;2901700;39478,9;2,0;180;Бензин
0;0;1948900;26515,7;1,4;150;Бензин
0;0;2860200;38914,3;2,0;180;Бензин
0;0;1958100;26640,8;1,4;150;Бензин
0;0;2979500;40537,4;2,0;180;Бензин
0;0;2342400;31869,4;1,4;150;Бензин
0;0;1958100;26640,8;1,4;150;Бензин
5876;3643;2499990;34013,5;2,0;180;Бензин
0;0;2960500;40278,9;2,0;180;Бензин
0;0;2949000;40122,4;2,0;220;Бензин
0;0;2095400;28508,8;1,4;150;Бензин
0;0;1958100;26640,8;1,4;150;Бензин
0;0;2339200;31825,8;1,4;150;Бензин
0;0;2020900;27495,2;1,4;150;Бензин
0;0;2642400;35951,0;2,0;180;Бензин
24000;14880;1940000;26394,6;2,0;180;Бензин
0;0;2299400;31284,3;1,4;150;Бензин
0;0;2299400;31284,3;1,4;150;Бензин
0;0;2086719;28390,7;1,4;150;Бензин
60700;37634;1139000;15496,6;1,4;150;Бензин
0;0;2701200;36751,0;2,0;180;Бензин
0;0;2391400;32536,0;1,4;150;Бензин
0;0;1958100;26640,8;1,4;150;Бензин
0;0;2639200;35907,5;2,0;180;Бензин
0;0;2418500;32904,8;1,4;150;Бензин
11100;6882;2240000;30476,2;2,0;180;Бензин
0;0;1772900;24121,1;1,4;150;Бензин
0;0;2449400;33325,2;2,0;180;Бензин
54355;33700;2320000;31564,6;2,0;220;Бензин
49000;30380;2200000;29932,0;2,0;150;Дизель
0;0;1841900;25059,9;1,4;150;Бензин
46200;28644;1577000;21455,8;1,4;125;Бензин
68854;42689;1456400;19815,0;2,0;170;Бензин
74000;45880;1120000;15238,1;1,4;150;Бензин
0;0;1772900;24121,1;1,4;150;Бензин
70000;43400;1700000;23129,2;1,4;125;Бензин
116729;72372;1270000;17278,9;2,0;140;Дизель
0;0;2729200;37132,0;2,0;180;Бензин
153515;95179;798600;10865,3;2,0;140;Дизель
42583;26401;1450000;19727,9;1,4;125;Бензин
33500;20770;2450000;33333,3;2,0;180;Бензин
176330;109325;1059000;14408,2;2,0;170;Бензин
97000;60140;1270000;17278,9;2,0;170;Бензин
130000;80600;1050000;14285,7;2,0;140;Дизель
82000;50840;850000;11564,6;1,4;122;Бензин
106400;65968;799750;10881,0;1,4;150;Бензин
13000;8060;2600000;35374,2;2,0;220;Бензин
86200;53444;1985000;27006,8;2,0;180;Бензин
30082;18651;1609000;21891,2;1,4;125;Бензин
0;0;2755600;37491,2;2,0;180;Бензин
222232;137784;674000;9170,1;2,0;170;Бензин
18808;11661;1470000;20000,0;1,4;150;Бензин
131000;81220;750000;10204,1;2,0;170;Бензин
0;0;2675500;36401,4;2,0;180;Бензин
40000;24800;2000000;27210,9;2,0;150;Дизель
230000;142600;780000;10612,2;2,0;170;Бензин
56823;35230;1399000;19034,0;1,4;150;Бензин
0;0;1966322;26752,7;1,4;150;Бензин
0;0;2174800;29589,1;1,4;150;Бензин
25000;15500;1888888;25699,2;1,4;150;Бензин
51500;31930;1149000;15632,6;1,4;150;Бензин
0;0;2891700;39342,9;2,0;220;Бензин
3491;2164;2050000;27891,2;1,4;150;Бензин
38518;23881;1783500;24265,3;1,4;150;Бензин
123000;76260;888000;12081,6;2,0;140;Дизель
138000;85560;999999;13605,4;2,0;140;Дизель
153381;95096;632000;8598,6;1,4;150;Бензин
176000;109120;950000;12925,2;2,0;200;Бензин
0;0;1792200;24383,7;1,4;150;Бензин
146000;90520;750000;10204,1;1,4;150;Бензин
0;0;1649800;22446,3;1,4;125;Бензин
55785;34587;1215000;16530,6;2,0;170;Бензин
10;6;1799000;24476,2;1,4;150;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
87193;54060;2119000;28829,9;2,0;220;Бензин
28000;17360;1329000;18081,6;1,4;122;Бензин
54400;33728;920000;12517,0;1,4;122;Бензин
84000;52080;1500000;20408,2;2,0;140;Дизель
89000;55180;1500000;20408,2;2,0;210;Бензин
140000;86800;890000;12108,8;1,4;150;Бензин
0;0;2846200;38723,8;2,0;180;Бензин
0;0;2824262;38425,3;2,0;180;Бензин
191680;118842;815000;11088,4;2,0;170;Бензин
0;0;2761700;37574,2;2,0;180;Бензин
0;0;2797554;38062,0;2,0;180;Бензин
70000;43400;780000;10612,2;2,0;170;Бензин
0;0;2780700;37832,7;2,0;180;Бензин
0;0;2132300;29010,9;1,4;150;Бензин
34300;21266;1775000;24149,7;1,4;150;Бензин
107375;66572;1267000;17238,1;1,4;125;Бензин
137000;84940;730000;9932,0;1,4;150;Бензин
94700;58714;1399000;19034,0;1,4;125;Бензин
102000;63240;1050000;14285,7;1,4;150;Бензин
105000;65100;1300000;17687,1;2,0;140;Дизель
199000;123380;1040000;14149,7;2,0;140;Дизель
37000;22940;1520000;20680,3;1,4;125;Бензин
3049;1890;1850000;25170,1;1,4;150;Бензин
230000;142600;640000;8707,5;1,4;150;Бензин
137444;85215;1049000;14272,1;2,0;140;Дизель
0;0;2466600;33559,2;2,0;180;Бензин
55375;34332;2500000;34013,6;2,0;220;Бензин
118000;73160;1730000;23537,4;2,0;150;Дизель
118000;73160;935000;12721,1;1,4;150;Бензин
121939;75602;1230000;16734,7;2,0;170;Бензин
175000;108500;500000;6802,7;1,4;150;Бензин
88330;54765;1249000;16993,2;2,0;170;Бензин
80000;49600;970000;13197,3;1,4;150;Бензин
56617;35103;2034300;27677,5;2,0;150;Дизель
0;0;2901700;39478,9;2,0;180;Бензин
144000;89280;950000;12925,2;2,0;170;Бензин
16000;9920;1850000;25170,1;1,4;150;Бензин
71000;44020;1500000;20408,2;2,0;180;Бензин
0;0;2239900;30474,8;2,0;180;Бензин
0;0;1772900;24121,1;1,4;150;Бензин
0;0;1768900;24066,7;1,4;150;Бензин
146929;91096;795000;10816,3;2,0;170;Бензин
0;0;1772900;24121,1;1,4;150;Бензин
114300;70866;599000;8149,7;1,4;122;Бензин
185000;114700;1300000;17687,1;2,0;170;Бензин
0;0;2096400;28522,5;1,4;150;Бензин
0;0;1782900;24257,1;1,4;150;Бензин
0;0;1782900;24257,1;1,4;150;Бензин
0;0;1798900;24474,8;1,4;150;Бензин
0;0;1779900;24216,3;1,4;150;Бензин
0;0;2409400;32780,9;2,0;180;Бензин
0;0;2034400;27678,9;1,4;150;Бензин
0;0;2019300;27473,5;1,4;150;Бензин
0;0;1782900;24257,1;1,4;150;Бензин
0;0;2605600;35450,3;2,0;180;Бензин
0;0;2948900;40121,1;2,0;220;Бензин
0;0;2409400;32780,9;2,0;180;Бензин
0;0;1772900;24121,1;1,4;150;Бензин
0;0;2639200;35907,5;2,0;180;Бензин
0;0;3009700;40948,3;2,0;220;Бензин
0;0;2645500;35993,2;2,0;180;Бензин
0;0;2557400;34794,6;2,0;180;Бензин
0;0;1792900;24393,2;1,4;150;Бензин
0;0;2053400;27937,4;1,4;150;Бензин
0;0;2284400;31080,3;2,0;180;Бензин
0;0;1682900;22896,6;1,4;125;Бензин
0;0;2319300;31555,1;2,0;180;Бензин
0;0;2010300;27351,0;1,4;150;Бензин
0;0;2909100;39579,6;2,0;220;Бензин
0;0;1949900;26529,2;1,4;150;Бензин
0;0;1828100;24872,1;1,4;150;Бензин
0;0;1809100;24613,6;1,4;150;Бензин
0;0;1792900;24393,2;1,4;150;Бензин
0;0;2516700;34240,8;2,0;180;Бензин
0;0;1808900;24610,9;1,4;150;Бензин
0;0;2202400;29964,6;1,4;150;Бензин
0;0;1808900;24610,9;1,4;150;Бензин
62158;38538;2299000;31278,9;2,0;180;Бензин
0;0;2516900;34243,5;2,0;180;Бензин
0;0;1782900;24257,1;1,4;150;Бензин
0;0;2053400;27937,4;1,4;150;Бензин
0;0;2319300;31555,1;2,0;180;Бензин
0;0;2516900;34243,5;2,0;180;Бензин
0;0;2645500;35993,2;2,0;180;Бензин
0;0;2396400;32604,1;2,0;180;Бензин
0;0;1818100;24736,0;1,4;150;Бензин
0;0;1628900;22161,9;1,4;125;Бензин
0;0;1609900;21903,4;1,4;125;Бензин
92644;57439;869000;11823,1;1,4;150;Бензин
0;0;1719900;23400,0;1,4;150;Бензин
0;0;1808900;24610,9;1,4;150;Бензин
0;0;1738900;23658,5;1,4;150;Бензин
0;0;2300300;31296,6;2,0;180;Бензин
0;0;2096400;28522,5;1,4;150;Бензин
0;0;1808900;24610,9;1,4;150;Бензин
0;0;2459400;33461,2;2,0;180;Бензин
0;0;2645500;35993,2;2,0;180;Бензин
0;0;1792900;24393,2;1,4;150;Бензин
0;0;2831400;38522,4;2,0;220;Бензин
0;0;1773900;24134,7;1,4;150;Бензин
15000;9300;2200000;29932,0;1,4;150;Бензин
0;0;2249900;30610,9;2,0;180;Бензин
0;0;2780700;37832,7;2,0;180;Бензин
0;0;1808900;24610,9;1,4;150;Бензин
0;0;1782900;24257,1;1,4;150;Бензин
0;0;1628900;22161,9;1,4;125;Бензин
0;0;2659900;36189,1;2,0;180;Бензин
0;0;2410700;32798,6;2,0;180;Бензин
0;0;1808900;24610,9;1,4;150;Бензин
159000;98580;760000;10340,1;1,4;150;Бензин
0;0;2369300;32235,4;2,0;180;Бензин
0;0;2019300;27473,5;1,4;150;Бензин
0;0;2168300;29500,7;1,4;150;Бензин
0;0;1818100;24736,0;1,4;150;Бензин
142000;88040;1050000;14285,7;2,0;170;Бензин
0;0;2019300;27473,5;1,4;150;Бензин
0;0;2003400;27257,1;1,4;150;Бензин
0;0;1798900;24474,8;1,4;150;Бензин
0;0;2019300;27473,5;1,4;150;Бензин
0;0;2019300;27473,5;1,4;150;Бензин
0;0;2704300;36793,2;2,0;180;Бензин
0;0;2019300;27473,5;1,4;150;Бензин
0;0;2303400;31338,8;2,0;180;Бензин
0;0;2685300;36534,7;2,0;180;Бензин
0;0;1789900;24352,4;1,4;150;Бензин
0;0;1949900;26529,2;1,4;150;Бензин
0;0;2349400;31964,6;1,4;150;Бензин
0;0;1576266;21445,8;1,4;125;Бензин
118500;73470;699990;9523,7;1,4;150;Бензин
132000;81840;1130000;15374,1;2,0;170;Бензин
172000;106640;620000;8435,4;1,4;150;Бензин
48999;30379;2350000;31972,8;2,0;180;Бензин
92000;57040;1000000;13605,4;1,4;150;Бензин
58000;35960;970000;13197,3;1,4;150;Бензин
165000;102300;690000;9387,8;1,4;122;Бензин
43000;26660;1330000;18095,2;1,4;150;Бензин
166000;102920;899000;12231,3;1,4;150;Бензин
86400;53568;990000;13469,4;2,0;200;Бензин
95000;58900;777000;10571,4;1,4;122;Бензин
121700;75454;690000;9387,8;1,4;150;Бензин
32000;19840;1560000;21224,5;1,4;125;Бензин
12200;7564;1950000;26530,6;1,4;150;Бензин
32201;19965;1880000;25578,2;1,4;150;Бензин
61273;37989;1858000;25278,9;2,0;180;Бензин
64701;40115;1150000;15646,3;1,4;150;Бензин
121450;75299;826000;11238,1;2,0;170;Бензин
8000;4960;2850000;38775,5;2,0;220;Бензин
173000;107260;580000;7891,2;2,0;170;Бензин
121000;75020;1900000;25850,3;2,0;150;Дизель
143000;88660;750000;10204,1;2,0;170;Бензин
78000;48360;1200000;16326,5;2,0;200;Бензин
161000;99820;870000;11836,7;1,4;150;Бензин
142192;88159;1298000;17659,9;2,0;180;Бензин
156000;96720;699000;9510,2;1,4;122;Бензин
0;0;1841900;25059,9;1,4;150;Бензин
94000;58280;999680;13601,1;1,4;150;Бензин
7000;4340;1800000;24489,8;1,4;150;Бензин
115000;71300;849000;11551,0;1,4;122;Бензин
133268;82626;916000;12462,6;2,0;170;Бензин
82000;50840;2300000;31292,5;2,0;180;Бензин
15000;9300;2220000;30204,1;1,4;150;Бензин
0;0;2430800;33072,1;2,0;180;Бензин
0;0;2380800;32391,8;2,0;180;Бензин
0;0;1753900;23862,6;1,4;150;Бензин
0;0;2380800;32391,8;2,0;180;Бензин
0;0;2149400;29243,5;1,4;150;Бензин
0;0;1753900;23862,6;1,4;150;Бензин
0;0;2361800;32133,3;2,0;180;Бензин
0;0;1772900;24121,1;1,4;150;Бензин
0;0;1772900;24121,1;1,4;150;Бензин
0;0;1772900;24121,1;1,4;150;Бензин
0;0;1779900;24216,3;1,4;150;Бензин
25000;15500;1770000;24081,6;1,4;150;Бензин
72524;44965;1386400;18862,6;2,0;170;Бензин
63674;39478;2029800;27616,3;2,0;150;Дизель
0;0;1938900;26379,6;1,4;150;Бензин
0;0;2599400;35366,0;2,0;180;Бензин
39254;24337;2320000;31564,6;2,0;180;Бензин
59592;36947;1987000;27034,0;2,0;180;Бензин
128000;79360;959000;13047,6;2,0;140;Дизель
185000;114700;680000;9251,7;1,4;122;Бензин
90500;56110;1919000;26108,8;2,0;180;Бензин
90000;55800;1090000;14829,9;1,4;150;Бензин
56522;35044;2049000;27877,5;2,0;180;Бензин
190000;117800;620000;8435,4;1,4;122;Бензин
47000;29140;2200000;29932,0;2,0;150;Дизель
171123;106096;930000;12653,1;2,0;200;Бензин
0;0;1688306;22970,2;1,4;150;Бензин
199000;123380;650000;8843,5;2,0;170;Бензин
112073;69485;990000;13469,4;1,4;150;Бензин
0;0;1698256;23105,5;1,4;150;Бензин
3035;1882;2600000;35374,2;2,0;180;Бензин
31000;19220;1340000;18231,3;2,0;170;Бензин
0;0;2879100;39171,4;2,0;220;Бензин
152000;94240;640000;8707,5;1,4;150;Бензин
0;0;2642400;35951,0;2,0;180;Бензин
0;0;2218900;30189,1;2,0;180;Бензин
146000;90520;1515000;20612,2;2,0;140;Дизель
211000;130820;766000;10421,8;2,0;170;Бензин
0;0;2596300;35323,8;2,0;180;Бензин
118000;73160;800000;10884,4;2,0;170;Бензин
0;0;1841900;25059,9;1,4;150;Бензин
50000;31000;1890000;25714,3;2,0;180;Бензин
0;0;2642400;35951,0;2,0;180;Бензин
0;0;2580400;35107,5;2,0;180;Бензин
0;0;1798900;24474,8;1,4;150;Бензин
135000;83700;860000;11700,7;1,4;150;Бензин
141800;87916;1190000;16190,5;2,0;170;Бензин
290000;179800;710000;9659,9;2,0;170;Бензин
205000;127100;1030000;14013,6;2,0;140;Дизель
96800;60016;1590000;21632,7;1,4;150;Бензин
110094;68258;878600;11953,7;1,4;122;Бензин
159000;98580;600000;8163,3;1,4;150;Бензин
51000;31620;1727000;23496,6;2,0;150;Дизель
0;0;2852300;38806,8;2,0;180;Бензин
0;0;2061900;28053,1;1,4;150;Бензин
101948;63208;984400;13393,2;2,0;170;Бензин
0;0;2380800;32391,8;2,0;180;Бензин
139999;86799;919000;12503,4;1,4;150;Бензин
77500;48050;719000;9782,3;1,4;150;Бензин
0;0;2061900;28053,1;1,4;150;Бензин
150000;93000;850000;11564,6;2,0;170;Бензин
0;0;2077800;28269,4;1,4;150;Бензин
0;0;2058800;28010,9;1,4;150;Бензин
77000;47740;2350000;31972,8;2,0;220;Бензин
0;0;2077800;28269,4;1,4;150;Бензин
113714;70503;689000;9374,1;1,4;122;Бензин
0;0;2061900;28053,1;1,4;150;Бензин
20000;12400;2000000;27210,9;1,4;150;Бензин
45000;27900;1200000;16326,5;1,4;150;Бензин
150000;93000;700000;9523,8;1,4;150;Бензин
70000;43400;1220000;16598,6;1,4;150;Бензин
48000;29760;1390000;18911,6;1,4;150;Бензин
22000;13640;2200000;29932,0;2,0;180;Бензин
160000;99200;1099000;14952,4;2,0;140;Дизель
130600;80972;970000;13197,3;2,0;170;Бензин
130880;81146;770000;10476,2;1,4;150;Бензин
110000;68200;1050000;14285,7;2,0;170;Бензин
113000;70060;630000;8571,4;1,4;150;Бензин
226000;140120;890000;12108,8;2,0;140;Дизель
112778;69922;930000;12653,1;2,0;170;Бензин
0;0;2564900;34896,6;2,0;180;Бензин
120000;74400;749000;10190,5;1,4;122;Бензин
68900;42718;1300000;17687,1;2,0;170;Бензин
72112;44709;1280000;17415,0;2,0;170;Бензин
0;0;1708900;23250,3;1,4;150;Бензин
0;0;1708900;23250,3;1,4;150;Бензин
230000;142600;715000;9727,9;2,0;170;Бензин
197000;122140;699000;9510,2;2,0;170;Бензин
95000;58900;830000;11292,5;2,0;170;Бензин
240000;148800;490000;6666,7;1,4;150;Бензин
110000;68200;1450000;19727,9;2,0;180;Бензин
40120;24874;1800000;24489,8;1,4;150;Бензин
168000;104160;900000;12244,9;2,0;140;Дизель
60000;37200;1890000;25714,3;2,0;150;Дизель
199000;123380;890000;12108,8;2,0;170;Бензин
166000;102920;750000;10204,1;2,0;140;Дизель
198000;122760;555000;7551,0;1,4;150;Бензин
92000;57040;870000;11836,7;1,4;150;Бензин
136000;84320;900000;12244,9;2,0;170;Бензин
35151;21794;2145000;29183,7;2,0;150;Дизель
87000;53940;1570000;21360,5;1,4;150;Бензин
205000;127100;990000;13469,4;2,0;140;Дизель
110000;68200;1999000;27197,3;2,0;180;Бензин
0;0;2181400;29678,9;1,4;150;Бензин
111000;68820;1320000;17959,2;2,0;180;Бензин
154000;95480;1300000;17687,1;1,4;150;Бензин
55000;34100;1100000;14966,0;1,4;122;Бензин
0;0;1738900;23658,5;1,4;150;Бензин
138408;85813;1655000;22517,0;2,0;180;Бензин
140000;86800;739000;10054,4;1,4;150;Бензин
45000;27900;1280000;17415,0;1,4;150;Бензин
39758;24650;1680000;22857,1;1,4;150;Бензин
171000;106020;615000;8367,4;1,4;150;Бензин
125900;78058;1599000;21755,1;2,0;180;Бензин
0;0;1695616;23069,6;1,4;150;Бензин
30000;18600;1350000;18367,3;1,4;150;Бензин
126050;78151;1200000;16326,5;2,0;140;Дизель
0;0;1825300;24834,0;1,4;150;Бензин
143000;88660;850000;11564,6;1,4;150;Бензин
144836;89798;1150000;15646,3;2,0;170;Бензин
0;0;2209300;30058,5;1,4;150;Бензин
86000;53320;1200000;16326,5;1,4;122;Бензин
0;0;1793900;24406,8;1,4;125;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
0;0;2879200;39172,8;2,0;180;Бензин
0;0;1922900;26161,9;1,4;150;Бензин
0;0;1958100;26640,8;1,4;150;Бензин
0;0;2920700;39737,4;2,0;180;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
0;0;1919900;26121,1;1,4;150;Бензин
0;0;3050700;41506,1;2,0;220;Бензин
0;0;1922900;26161,9;1,4;150;Бензин
0;0;1812900;24665,3;1,4;125;Бензин
0;0;2715700;36948,3;2,0;180;Бензин
0;0;2299400;31284,3;1,4;150;Бензин
0;0;2745600;37355,1;2,0;180;Бензин
0;0;3109500;42306,1;2,0;220;Бензин
0;0;2920700;39737,4;2,0;180;Бензин
0;0;1812900;24665,3;1,4;125;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
0;0;1958100;26640,8;1,4;150;Бензин
0;0;2342400;31869,4;1,4;150;Бензин
36000;22320;1750000;23809,5;1,4;150;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
0;0;1812900;24665,3;1,4;125;Бензин
0;0;2745600;37355,1;2,0;180;Бензин
0;0;2209300;30058,5;1,4;150;Бензин
0;0;1922900;26161,9;1,4;150;Бензин
0;0;2342400;31869,4;1,4;150;Бензин
61400;38068;2039000;27741,5;1,4;150;Бензин
62600;38812;2000000;27210,9;2,0;180;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
0;0;1819900;24760,5;1,4;150;Бензин
83000;51460;869000;11823,1;1,4;150;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
133000;82460;915000;12449,0;2,0;170;Бензин
49100;30442;2100000;28571,4;2,0;150;Дизель
0;0;1858100;25280,3;1,4;150;Бензин
0;0;1938900;26379,6;1,4;150;Бензин
0;0;1838900;25019,0;1,4;150;Бензин
0;0;1822900;24801,4;1,4;150;Бензин
31289;19399;2130000;28979,6;1,4;150;Бензин
0;0;1838900;25019,0;1,4;150;Бензин
75201;46625;1450000;19727,9;2,0;180;Бензин
53600;33232;899000;12231,3;1,4;150;Бензин
0;0;1822900;24801,4;1,4;150;Бензин
0;0;1693900;23046,3;1,4;125;Бензин
42000;26040;2200000;29932,0;2,0;180;Бензин
176000;109120;589000;8013,6;2,0;170;Бензин
0;0;2740000;37278,9;1,4;150;Бензин
0;0;1895300;25786,4;1,4;150;Бензин
89000;55180;1300000;17687,1;2,0;170;Бензин
156000;96720;850000;11564,6;1,4;150;Бензин
44000;27280;1000000;13605,4;2,0;170;Бензин
41000;25420;1850000;25170,1;1,4;150;Бензин
145000;89900;900000;12244,9;1,4;150;Бензин
197000;122140;679000;9238,1;2,0;140;Дизель
0;0;1679900;22855,8;1,4;150;Бензин
87000;53940;929900;12651,7;2,0;170;Бензин
0;0;2279900;31019,0;2,0;180;Бензин
0;0;1698900;23114,3;1,4;150;Бензин
150000;93000;950000;12925,2;2,0;170;Бензин
108000;66960;1590000;21632,7;1,4;150;Бензин
72000;44640;1850000;25170,1;2,0;180;Бензин
164000;101680;920000;12517,0;2,0;170;Бензин
17500;10850;1980000;26938,8;2,0;180;Бензин
153025;94876;799000;10870,8;1,4;150;Бензин
115816;71806;999000;13591,8;2,0;170;Бензин
114700;71114;1297000;17646,3;2,0;210;Бензин
120000;74400;1300000;17687,1;2,0;200;Бензин
149000;92380;850000;11564,6;1,4;150;Бензин
27000;16740;2100000;28571,4;2,0;180;Бензин
96000;59520;1200000;16326,5;2,0;170;Бензин
56000;34720;1950000;26530,6;2,0;150;Дизель
105000;65100;700000;9523,8;1,4;150;Бензин
47500;29450;1100000;14966,0;2,0;170;Бензин
0;0;2442190;33227,1;2,0;180;Бензин
121000;75020;835000;11360,5;2,0;170;Бензин
0;0;1923535;26170,5;1,4;150;Бензин
39000;24180;1990000;27074,8;1,4;150;Бензин
